,answer,query,image_name,example_id
686,no,the car is underneath the person,ex_171_img_0,ex_171_im_0_c_1
687,yes,the car is underneath the person,ex_171_img_1,ex_171_im_1_c_1
688,yes,the water is filled with plastic,ex_172_img_0,ex_172_im_0_c_0
689,no,the water is filled with plastic,ex_172_img_1,ex_172_im_1_c_0
690,no,the plastic is filled with water,ex_172_img_0,ex_172_im_0_c_1
691,yes,the plastic is filled with water,ex_172_img_1,ex_172_im_1_c_1
692,yes,an apple is on a target,ex_173_img_0,ex_173_im_0_c_0
693,no,an apple is on a target,ex_173_img_1,ex_173_im_1_c_0
694,no,a target is on an apple,ex_173_img_0,ex_173_im_0_c_1
695,yes,a target is on an apple,ex_173_img_1,ex_173_im_1_c_1
696,yes,plant made out of a light bulb,ex_174_img_0,ex_174_im_0_c_0
697,no,plant made out of a light bulb,ex_174_img_1,ex_174_im_1_c_0
698,no,light bulb made out of a plant,ex_174_img_0,ex_174_im_0_c_1
699,yes,light bulb made out of a plant,ex_174_img_1,ex_174_im_1_c_1
700,yes,parent pointing at child,ex_175_img_0,ex_175_im_0_c_0
701,no,parent pointing at child,ex_175_img_1,ex_175_im_1_c_0
702,no,child pointing at parent,ex_175_img_0,ex_175_im_0_c_1
703,yes,child pointing at parent,ex_175_img_1,ex_175_im_1_c_1
704,yes,the person reached the base before the ball,ex_176_img_0,ex_176_im_0_c_0
705,no,the person reached the base before the ball,ex_176_img_1,ex_176_im_1_c_0
706,no,the ball reached the base before the person,ex_176_img_0,ex_176_im_0_c_1
707,yes,the ball reached the base before the person,ex_176_img_1,ex_176_im_1_c_1
708,yes,ice being dumped on top of fish,ex_177_img_0,ex_177_im_0_c_0
709,no,ice being dumped on top of fish,ex_177_img_1,ex_177_im_1_c_0
710,no,fish being dumped on top of ice,ex_177_img_0,ex_177_im_0_c_1
711,yes,fish being dumped on top of ice,ex_177_img_1,ex_177_im_1_c_1
712,yes,an adult kisses a child,ex_178_img_0,ex_178_im_0_c_0
713,no,an adult kisses a child,ex_178_img_1,ex_178_im_1_c_0
714,no,a child kisses an adult,ex_178_img_0,ex_178_im_0_c_1
715,yes,a child kisses an adult,ex_178_img_1,ex_178_im_1_c_1
716,yes,there's a dog in a mask and a person beside it,ex_179_img_0,ex_179_im_0_c_0
717,no,there's a dog in a mask and a person beside it,ex_179_img_1,ex_179_im_1_c_0
718,no,there's a dog and a person in a mask beside it,ex_179_img_0,ex_179_im_0_c_1
719,yes,there's a dog and a person in a mask beside it,ex_179_img_1,ex_179_im_1_c_1
720,yes,the baby on the phone is next to an adult,ex_180_img_0,ex_180_im_0_c_0
721,no,the baby on the phone is next to an adult,ex_180_img_1,ex_180_im_1_c_0
722,no,the baby is next to an adult on the phone,ex_180_img_0,ex_180_im_0_c_1
723,yes,the baby is next to an adult on the phone,ex_180_img_1,ex_180_im_1_c_1
724,yes,the person on the left has their arms up and the person on the right has their arms down,ex_181_img_0,ex_181_im_0_c_0
725,no,the person on the left has their arms up and the person on the right has their arms down,ex_181_img_1,ex_181_im_1_c_0
726,no,the person on the right has their arms up and the person on the left has their arms down,ex_181_img_0,ex_181_im_0_c_1
727,yes,the person on the right has their arms up and the person on the left has their arms down,ex_181_img_1,ex_181_im_1_c_1
728,yes,the person on the left is holding the phone and the person on the right is staring at it,ex_182_img_0,ex_182_im_0_c_0
729,no,the person on the left is holding the phone and the person on the right is staring at it,ex_182_img_1,ex_182_im_1_c_0
730,no,the person on the right is holding the phone and the person on the left is staring at it,ex_182_img_0,ex_182_im_0_c_1
731,yes,the person on the right is holding the phone and the person on the left is staring at it,ex_182_img_1,ex_182_im_1_c_1
732,yes,the orange on the left is moldy while the orange on the right is fresh,ex_183_img_0,ex_183_im_0_c_0
733,no,the orange on the left is moldy while the orange on the right is fresh,ex_183_img_1,ex_183_im_1_c_0
734,no,the orange on the right is moldy while the orange on the left is fresh,ex_183_img_0,ex_183_im_0_c_1
735,yes,the orange on the right is moldy while the orange on the left is fresh,ex_183_img_1,ex_183_im_1_c_1
736,yes,a pink scoop of ice cream on top and a blue scoop on bottom,ex_184_img_0,ex_184_im_0_c_0
737,no,a pink scoop of ice cream on top and a blue scoop on bottom,ex_184_img_1,ex_184_im_1_c_0
738,no,a pink scoop of ice cream on bottom and a blue scoop on top,ex_184_img_0,ex_184_im_0_c_1
739,yes,a pink scoop of ice cream on bottom and a blue scoop on top,ex_184_img_1,ex_184_im_1_c_1
740,yes,the glasses on the right are fuller than the glasses on the left,ex_185_img_0,ex_185_im_0_c_0
741,no,the glasses on the right are fuller than the glasses on the left,ex_185_img_1,ex_185_im_1_c_0
742,no,the glasses on the left are fuller than the glasses on the right,ex_185_img_0,ex_185_im_0_c_1
743,yes,the glasses on the left are fuller than the glasses on the right,ex_185_img_1,ex_185_im_1_c_1
744,yes,the person on the left is blowing bubbles and the person on the right is watching,ex_186_img_0,ex_186_im_0_c_0
745,no,the person on the left is blowing bubbles and the person on the right is watching,ex_186_img_1,ex_186_im_1_c_0
746,no,the person on the right is blowing bubbles and the person on the left is watching,ex_186_img_0,ex_186_im_0_c_1
747,yes,the person on the right is blowing bubbles and the person on the left is watching,ex_186_img_1,ex_186_im_1_c_1
748,yes,there's more foam on the left than on the right,ex_187_img_0,ex_187_im_0_c_0
749,no,there's more foam on the left than on the right,ex_187_img_1,ex_187_im_1_c_0
750,no,there's more foam on the right than on the left,ex_187_img_0,ex_187_im_0_c_1
751,yes,there's more foam on the right than on the left,ex_187_img_1,ex_187_im_1_c_1
752,yes,a fish is jumping from left to right,ex_188_img_0,ex_188_im_0_c_0
753,no,a fish is jumping from left to right,ex_188_img_1,ex_188_im_1_c_0
754,no,a fish is jumping from right to left,ex_188_img_0,ex_188_im_0_c_1
755,yes,a fish is jumping from right to left,ex_188_img_1,ex_188_im_1_c_1
756,yes,they worked out then they drank water,ex_189_img_0,ex_189_im_0_c_0
757,no,they worked out then they drank water,ex_189_img_1,ex_189_im_1_c_0
758,no,they drank water then they worked out,ex_189_img_0,ex_189_im_0_c_1
759,yes,they drank water then they worked out,ex_189_img_1,ex_189_im_1_c_1
760,yes,the shrimp are peeled then the shrimp are cooked,ex_190_img_0,ex_190_im_0_c_0
761,no,the shrimp are peeled then the shrimp are cooked,ex_190_img_1,ex_190_im_1_c_0
762,no,the shrimp are cooked then the shrimp are peeled,ex_190_img_0,ex_190_im_0_c_1
763,yes,the shrimp are cooked then the shrimp are peeled,ex_190_img_1,ex_190_im_1_c_1
764,yes,the coffee is poured before it is ground,ex_191_img_0,ex_191_im_0_c_0
765,no,the coffee is poured before it is ground,ex_191_img_1,ex_191_im_1_c_0
766,no,it is ground before the coffee is poured,ex_191_img_0,ex_191_im_0_c_1
767,yes,it is ground before the coffee is poured,ex_191_img_1,ex_191_im_1_c_1
768,yes,the potato is washed and then it is cut,ex_192_img_0,ex_192_im_0_c_0
769,no,the potato is washed and then it is cut,ex_192_img_1,ex_192_im_1_c_0
770,no,the potato is cut and then it is washed,ex_192_img_0,ex_192_im_0_c_1
771,yes,the potato is cut and then it is washed,ex_192_img_1,ex_192_im_1_c_1
772,yes,the banana is peeled then it is sliced,ex_193_img_0,ex_193_im_0_c_0
773,no,the banana is peeled then it is sliced,ex_193_img_1,ex_193_im_1_c_0
774,no,the banana is sliced then it is peeled,ex_193_img_0,ex_193_im_0_c_1
775,yes,the banana is sliced then it is peeled,ex_193_img_1,ex_193_im_1_c_1
776,yes,the dog is swimming and the person is standing,ex_194_img_0,ex_194_im_0_c_0
777,no,the dog is swimming and the person is standing,ex_194_img_1,ex_194_im_1_c_0
778,no,the dog is standing and the person is swimming,ex_194_img_0,ex_194_im_0_c_1
779,yes,the dog is standing and the person is swimming,ex_194_img_1,ex_194_im_1_c_1
780,yes,the person is jumping while the cat is sitting,ex_195_img_0,ex_195_im_0_c_0
781,no,the person is jumping while the cat is sitting,ex_195_img_1,ex_195_im_1_c_0
782,no,the person is sitting while the cat is jumping,ex_195_img_0,ex_195_im_0_c_1
783,yes,the person is sitting while the cat is jumping,ex_195_img_1,ex_195_im_1_c_1
784,yes,a cat is lying down and a person is stretching,ex_196_img_0,ex_196_im_0_c_0
785,no,a cat is lying down and a person is stretching,ex_196_img_1,ex_196_im_1_c_0
786,no,a cat is stretching and a person is lying down,ex_196_img_0,ex_196_im_0_c_1
787,yes,a cat is stretching and a person is lying down,ex_196_img_1,ex_196_im_1_c_1
788,yes,some people are standing but more are sitting,ex_197_img_0,ex_197_im_0_c_0
789,no,some people are standing but more are sitting,ex_197_img_1,ex_197_im_1_c_0
790,no,some people are sitting but more are standing,ex_197_img_0,ex_197_im_0_c_1
791,yes,some people are sitting but more are standing,ex_197_img_1,ex_197_im_1_c_1
792,yes,The kid throws the pancake and the adult sees it,ex_198_img_0,ex_198_im_0_c_0
793,no,The kid throws the pancake and the adult sees it,ex_198_img_1,ex_198_im_1_c_0
794,no,The kids see the pancake and the adult throws it,ex_198_img_0,ex_198_im_0_c_1
795,yes,The kids see the pancake and the adult throws it,ex_198_img_1,ex_198_im_1_c_1
796,yes,painting gray walls white,ex_199_img_0,ex_199_im_0_c_0
797,no,painting gray walls white,ex_199_img_1,ex_199_im_1_c_0
798,no,painting white walls gray,ex_199_img_0,ex_199_im_0_c_1
799,yes,painting white walls gray,ex_199_img_1,ex_199_im_1_c_1
800,yes,a shorter person wearing blue standing next to a taller person,ex_200_img_0,ex_200_im_0_c_0
801,no,a shorter person wearing blue standing next to a taller person,ex_200_img_1,ex_200_im_1_c_0
802,no,a taller person wearing blue standing next to a shorter person,ex_200_img_0,ex_200_im_0_c_1
803,yes,a taller person wearing blue standing next to a shorter person,ex_200_img_1,ex_200_im_1_c_1
804,yes,a person wearing a bear mask in blue on the left hand side of a person wearing a panda mask with glasses in pink,ex_201_img_0,ex_201_im_0_c_0
805,no,a person wearing a bear mask in blue on the left hand side of a person wearing a panda mask with glasses in pink,ex_201_img_1,ex_201_im_1_c_0
806,no,a person wearing a panda mask with glasses in blue on the left hand side of a person wearing a bear mask in pink,ex_201_img_0,ex_201_im_0_c_1
807,yes,a person wearing a panda mask with glasses in blue on the left hand side of a person wearing a bear mask in pink,ex_201_img_1,ex_201_im_1_c_1
808,yes,a car containing many a box,ex_202_img_0,ex_202_im_0_c_0
809,no,a car containing many a box,ex_202_img_1,ex_202_im_1_c_0
810,no,a box containing many a car,ex_202_img_0,ex_202_im_0_c_1
811,yes,a box containing many a car,ex_202_img_1,ex_202_im_1_c_1
812,yes,left is red and right is blue,ex_203_img_0,ex_203_im_0_c_0
813,no,left is red and right is blue,ex_203_img_1,ex_203_im_1_c_0
814,no,left is blue and right is red,ex_203_img_0,ex_203_im_0_c_1
815,yes,left is blue and right is red,ex_203_img_1,ex_203_im_1_c_1
816,yes,"many a table tennis racket, just one ball",ex_204_img_0,ex_204_im_0_c_0
817,no,"many a table tennis racket, just one ball",ex_204_img_1,ex_204_im_1_c_0
818,no,"just one table tennis racket, many a ball",ex_204_img_0,ex_204_im_0_c_1
819,yes,"just one table tennis racket, many a ball",ex_204_img_1,ex_204_im_1_c_1
820,yes,"four lions, no tigers",ex_205_img_0,ex_205_im_0_c_0
821,no,"four lions, no tigers",ex_205_img_1,ex_205_im_1_c_0
822,no,"no lions, four tigers",ex_205_img_0,ex_205_im_0_c_1
823,yes,"no lions, four tigers",ex_205_img_1,ex_205_im_1_c_1
824,yes,a small spherical object is heavier than a big spherical object,ex_206_img_0,ex_206_im_0_c_0
825,no,a small spherical object is heavier than a big spherical object,ex_206_img_1,ex_206_im_1_c_0
826,no,a big spherical object is heavier than a small spherical object,ex_206_img_0,ex_206_im_0_c_1
827,yes,a big spherical object is heavier than a small spherical object,ex_206_img_1,ex_206_im_1_c_1
828,yes,an older person blocking a younger person,ex_207_img_0,ex_207_im_0_c_0
829,no,an older person blocking a younger person,ex_207_img_1,ex_207_im_1_c_0
830,no,a younger person blocking an older person,ex_207_img_0,ex_207_im_0_c_1
831,yes,a younger person blocking an older person,ex_207_img_1,ex_207_im_1_c_1
832,yes,white land and black water,ex_208_img_0,ex_208_im_0_c_0
833,no,white land and black water,ex_208_img_1,ex_208_im_1_c_0
834,no,black land and white water,ex_208_img_0,ex_208_im_0_c_1
835,yes,black land and white water,ex_208_img_1,ex_208_im_1_c_1
836,yes,the cube is smaller than the shape whose lateral faces meet at a vertex,ex_209_img_0,ex_209_im_0_c_0
837,no,the cube is smaller than the shape whose lateral faces meet at a vertex,ex_209_img_1,ex_209_im_1_c_0
838,no,the shape whose lateral faces meet at a vertex is smaller than the cube,ex_209_img_0,ex_209_im_0_c_1
839,yes,the shape whose lateral faces meet at a vertex is smaller than the cube,ex_209_img_1,ex_209_im_1_c_1
840,yes,more bicycles than cars,ex_210_img_0,ex_210_im_0_c_0
841,no,more bicycles than cars,ex_210_img_1,ex_210_im_1_c_0
842,no,more cars than bicycles,ex_210_img_0,ex_210_im_0_c_1
843,yes,more cars than bicycles,ex_210_img_1,ex_210_im_1_c_1
844,yes,there are more apples than pears,ex_211_img_0,ex_211_im_0_c_0
845,no,there are more apples than pears,ex_211_img_1,ex_211_im_1_c_0
846,no,there are more pears than apples,ex_211_img_0,ex_211_im_0_c_1
847,yes,there are more pears than apples,ex_211_img_1,ex_211_im_1_c_1
848,yes,there is more love than hate,ex_212_img_0,ex_212_im_0_c_0
849,no,there is more love than hate,ex_212_img_1,ex_212_im_1_c_0
850,no,there is more hate than love,ex_212_img_0,ex_212_im_0_c_1
851,yes,there is more hate than love,ex_212_img_1,ex_212_im_1_c_1
852,yes,more water than oil,ex_213_img_0,ex_213_im_0_c_0
853,no,more water than oil,ex_213_img_1,ex_213_im_1_c_0
854,no,more oil than water,ex_213_img_0,ex_213_im_0_c_1
855,yes,more oil than water,ex_213_img_1,ex_213_im_1_c_1
856,yes,a person cries while another person wearing jewelry above their shoulders consoles,ex_214_img_0,ex_214_im_0_c_0
857,no,a person cries while another person wearing jewelry above their shoulders consoles,ex_214_img_1,ex_214_im_1_c_0
858,no,a person consoles while another person wearing jewelry above their shoulders cries,ex_214_img_0,ex_214_im_0_c_1
859,yes,a person consoles while another person wearing jewelry above their shoulders cries,ex_214_img_1,ex_214_im_1_c_1
860,yes,a person with long hair eating a meat-based product while a person with short hair snacks on some fries,ex_215_img_0,ex_215_im_0_c_0
861,no,a person with long hair eating a meat-based product while a person with short hair snacks on some fries,ex_215_img_1,ex_215_im_1_c_0
862,no,a person with short hair eating a meat-based product while a person with long hair snacks on some fries,ex_215_img_0,ex_215_im_0_c_1
863,yes,a person with short hair eating a meat-based product while a person with long hair snacks on some fries,ex_215_img_1,ex_215_im_1_c_1
864,yes,water below the boat,ex_216_img_0,ex_216_im_0_c_0
865,no,water below the boat,ex_216_img_1,ex_216_im_1_c_0
866,no,boat below the water,ex_216_img_0,ex_216_im_0_c_1
867,yes,boat below the water,ex_216_img_1,ex_216_im_1_c_1
868,yes,the one in front is faster than the other one,ex_217_img_0,ex_217_im_0_c_0
869,no,the one in front is faster than the other one,ex_217_img_1,ex_217_im_1_c_0
870,no,the other one is faster than the one in front,ex_217_img_0,ex_217_im_0_c_1
871,yes,the other one is faster than the one in front,ex_217_img_1,ex_217_im_1_c_1
872,yes,You can catch more flies with honey than you can with vinegar,ex_218_img_0,ex_218_im_0_c_0
873,no,You can catch more flies with honey than you can with vinegar,ex_218_img_1,ex_218_im_1_c_0
874,no,You can catch more flies with vinegar than you can with honey,ex_218_img_0,ex_218_im_0_c_1
875,yes,You can catch more flies with vinegar than you can with honey,ex_218_img_1,ex_218_im_1_c_1
876,yes,"It starts with ""A"" and ends with ""Z""",ex_219_img_0,ex_219_im_0_c_0
877,no,"It starts with ""A"" and ends with ""Z""",ex_219_img_1,ex_219_im_1_c_0
878,no,"It starts with ""Z"" and ends with ""A""",ex_219_img_0,ex_219_im_0_c_1
879,yes,"It starts with ""Z"" and ends with ""A""",ex_219_img_1,ex_219_im_1_c_1
880,yes,a shadow within the line,ex_220_img_0,ex_220_im_0_c_0
881,no,a shadow within the line,ex_220_img_1,ex_220_im_1_c_0
882,no,a line within the shadow,ex_220_img_0,ex_220_im_0_c_1
883,yes,a line within the shadow,ex_220_img_1,ex_220_im_1_c_1
884,yes,the brave in the face of fear,ex_221_img_0,ex_221_im_0_c_0
885,no,the brave in the face of fear,ex_221_img_1,ex_221_im_1_c_0
886,no,fear in the face of the brave,ex_221_img_0,ex_221_im_0_c_1
887,yes,fear in the face of the brave,ex_221_img_1,ex_221_im_1_c_1
888,yes,I need my strength back,ex_222_img_0,ex_222_im_0_c_0
889,no,I need my strength back,ex_222_img_1,ex_222_im_1_c_0
890,no,I need my back strength,ex_222_img_0,ex_222_im_0_c_1
891,yes,I need my back strength,ex_222_img_1,ex_222_im_1_c_1
892,yes,the one in the middle is taller than the ones on the side are,ex_223_img_0,ex_223_im_0_c_0
893,no,the one in the middle is taller than the ones on the side are,ex_223_img_1,ex_223_im_1_c_0
894,no,the ones on the side are taller than the one in the middle is,ex_223_img_0,ex_223_im_0_c_1
895,yes,the ones on the side are taller than the one in the middle is,ex_223_img_1,ex_223_im_1_c_1
896,yes,fish flying,ex_224_img_0,ex_224_im_0_c_0
897,no,fish flying,ex_224_img_1,ex_224_im_1_c_0
898,no,fly fishing,ex_224_img_0,ex_224_im_0_c_1
899,yes,fly fishing,ex_224_img_1,ex_224_im_1_c_1
900,yes,the red car is behind the blue car,ex_225_img_0,ex_225_im_0_c_0
901,no,the red car is behind the blue car,ex_225_img_1,ex_225_im_1_c_0
902,no,the blue car is behind the red car,ex_225_img_0,ex_225_im_0_c_1
903,yes,the blue car is behind the red car,ex_225_img_1,ex_225_im_1_c_1
904,yes,the driver wearing a shirt is in front of the other person wearing a sleeveless top,ex_226_img_0,ex_226_im_0_c_0
905,no,the driver wearing a shirt is in front of the other person wearing a sleeveless top,ex_226_img_1,ex_226_im_1_c_0
906,no,the driver wearing a sleeveless top is in front of the other person wearing a shirt,ex_226_img_0,ex_226_im_0_c_1
907,yes,the driver wearing a sleeveless top is in front of the other person wearing a shirt,ex_226_img_1,ex_226_im_1_c_1
908,yes,an object that rolls is on some wood,ex_227_img_0,ex_227_im_0_c_0
909,no,an object that rolls is on some wood,ex_227_img_1,ex_227_im_1_c_0
910,no,some wood is on an object that rolls,ex_227_img_0,ex_227_im_0_c_1
911,yes,some wood is on an object that rolls,ex_227_img_1,ex_227_im_1_c_1
912,yes,a cat viewing a human on a screen,ex_228_img_0,ex_228_im_0_c_0
913,no,a cat viewing a human on a screen,ex_228_img_1,ex_228_im_1_c_0
914,no,a human viewing a cat on a screen,ex_228_img_0,ex_228_im_0_c_1
915,yes,a human viewing a cat on a screen,ex_228_img_1,ex_228_im_1_c_1
916,yes,a normal person wishing they were a superhero,ex_229_img_0,ex_229_im_0_c_0
917,no,a normal person wishing they were a superhero,ex_229_img_1,ex_229_im_1_c_0
918,no,a superhero wishing they were a normal person,ex_229_img_0,ex_229_im_0_c_1
919,yes,a superhero wishing they were a normal person,ex_229_img_1,ex_229_im_1_c_1
920,yes,a mike in the right hand while raising the left,ex_230_img_0,ex_230_im_0_c_0
921,no,a mike in the right hand while raising the left,ex_230_img_1,ex_230_im_1_c_0
922,no,a mike in the left hand while raising the right,ex_230_img_0,ex_230_im_0_c_1
923,yes,a mike in the left hand while raising the right,ex_230_img_1,ex_230_im_1_c_1
924,yes,a person with long hair behind a person with a beard,ex_231_img_0,ex_231_im_0_c_0
925,no,a person with long hair behind a person with a beard,ex_231_img_1,ex_231_im_1_c_0
926,no,a person with a beard behind a person with long hair,ex_231_img_0,ex_231_im_0_c_1
927,yes,a person with a beard behind a person with long hair,ex_231_img_1,ex_231_im_1_c_1
928,yes,the person with hair to their shoulders has brown eyes and the other person's are blue,ex_232_img_0,ex_232_im_0_c_0
929,no,the person with hair to their shoulders has brown eyes and the other person's are blue,ex_232_img_1,ex_232_im_1_c_0
930,no,the person with hair to their shoulders has blue eyes and the other person's are brown,ex_232_img_0,ex_232_im_0_c_1
931,yes,the person with hair to their shoulders has blue eyes and the other person's are brown,ex_232_img_1,ex_232_im_1_c_1
932,yes,a human being on a device that intercepts the sun's rays,ex_233_img_0,ex_233_im_0_c_0
933,no,a human being on a device that intercepts the sun's rays,ex_233_img_1,ex_233_im_1_c_0
934,no,a device that intercepts the sun's rays on a human being,ex_233_img_0,ex_233_im_0_c_1
935,yes,a device that intercepts the sun's rays on a human being,ex_233_img_1,ex_233_im_1_c_1
936,yes,more humans than phones,ex_234_img_0,ex_234_im_0_c_0
937,no,more humans than phones,ex_234_img_1,ex_234_im_1_c_0
938,no,more phones than humans,ex_234_img_0,ex_234_im_0_c_1
939,yes,more phones than humans,ex_234_img_1,ex_234_im_1_c_1
940,yes,a person is in the tube,ex_235_img_0,ex_235_im_0_c_0
941,no,a person is in the tube,ex_235_img_1,ex_235_im_1_c_0
942,no,a tube is in the person,ex_235_img_0,ex_235_im_0_c_1
943,yes,a tube is in the person,ex_235_img_1,ex_235_im_1_c_1
944,yes,the person's head is above the rest of their body,ex_236_img_0,ex_236_im_0_c_0
945,no,the person's head is above the rest of their body,ex_236_img_1,ex_236_im_1_c_0
946,no,the rest of their body is above the person's head,ex_236_img_0,ex_236_im_0_c_1
947,yes,the rest of their body is above the person's head,ex_236_img_1,ex_236_im_1_c_1
948,yes,person overboard,ex_237_img_0,ex_237_im_0_c_0
949,no,person overboard,ex_237_img_1,ex_237_im_1_c_0
950,no,person over board,ex_237_img_0,ex_237_im_0_c_1
951,yes,person over board,ex_237_img_1,ex_237_im_1_c_1
952,yes,more red buttons than blue,ex_238_img_0,ex_238_im_0_c_0
953,no,more red buttons than blue,ex_238_img_1,ex_238_im_1_c_0
954,no,more blue buttons than red,ex_238_img_0,ex_238_im_0_c_1
955,yes,more blue buttons than red,ex_238_img_1,ex_238_im_1_c_1
956,yes,the object at the top left is purple and the one at the bottom right of the group is red,ex_239_img_0,ex_239_im_0_c_0
957,no,the object at the top left is purple and the one at the bottom right of the group is red,ex_239_img_1,ex_239_im_1_c_0
958,no,the object at the bottom right is purple and the one at the top left of the group is red,ex_239_img_0,ex_239_im_0_c_1
959,yes,the object at the bottom right is purple and the one at the top left of the group is red,ex_239_img_1,ex_239_im_1_c_1
960,yes,flat at the bottom and pointy on top,ex_240_img_0,ex_240_im_0_c_0
961,no,flat at the bottom and pointy on top,ex_240_img_1,ex_240_im_1_c_0
962,no,flat on top and pointy at the bottom,ex_240_img_0,ex_240_im_0_c_1
963,yes,flat on top and pointy at the bottom,ex_240_img_1,ex_240_im_1_c_1
964,yes,seat numbers increasing from left to right,ex_241_img_0,ex_241_im_0_c_0
965,no,seat numbers increasing from left to right,ex_241_img_1,ex_241_im_1_c_0
966,no,seat numbers increasing from right to left,ex_241_img_0,ex_241_im_0_c_1
967,yes,seat numbers increasing from right to left,ex_241_img_1,ex_241_im_1_c_1
968,yes,the number on the right is larger than the number on the left,ex_242_img_0,ex_242_im_0_c_0
969,no,the number on the right is larger than the number on the left,ex_242_img_1,ex_242_im_1_c_0
970,no,the number on the left is larger than the number on the right,ex_242_img_0,ex_242_im_0_c_1
971,yes,the number on the left is larger than the number on the right,ex_242_img_1,ex_242_im_1_c_1
972,yes,more hair on the person's face than on their head,ex_243_img_0,ex_243_im_0_c_0
973,no,more hair on the person's face than on their head,ex_243_img_1,ex_243_im_1_c_0
974,no,more hair on the person's head than on their face,ex_243_img_0,ex_243_im_0_c_1
975,yes,more hair on the person's head than on their face,ex_243_img_1,ex_243_im_1_c_1
976,yes,the knife on the left and the fork on the right,ex_244_img_0,ex_244_im_0_c_0
977,no,the knife on the left and the fork on the right,ex_244_img_1,ex_244_im_1_c_0
978,no,the knife on the right and the fork on the left,ex_244_img_0,ex_244_im_0_c_1
979,yes,the knife on the right and the fork on the left,ex_244_img_1,ex_244_im_1_c_1
980,yes,food on their eyes,ex_245_img_0,ex_245_im_0_c_0
981,no,food on their eyes,ex_245_img_1,ex_245_im_1_c_0
982,no,eyes on their food,ex_245_img_0,ex_245_im_0_c_1
983,yes,eyes on their food,ex_245_img_1,ex_245_im_1_c_1
984,yes,cars of bits,ex_246_img_0,ex_246_im_0_c_0
985,no,cars of bits,ex_246_img_1,ex_246_im_1_c_0
986,no,bits of cars,ex_246_img_0,ex_246_im_0_c_1
987,yes,bits of cars,ex_246_img_1,ex_246_im_1_c_1
988,yes,a person on top of the world,ex_247_img_0,ex_247_im_0_c_0
989,no,a person on top of the world,ex_247_img_1,ex_247_im_1_c_0
990,no,the world on top of a person,ex_247_img_0,ex_247_im_0_c_1
991,yes,the world on top of a person,ex_247_img_1,ex_247_im_1_c_1
992,yes,two people; the one on the right has curly hair and the one on the left doesn't,ex_248_img_0,ex_248_im_0_c_0
993,no,two people; the one on the right has curly hair and the one on the left doesn't,ex_248_img_1,ex_248_im_1_c_0
994,no,two people; the one on the left has curly hair and the one on the right doesn't,ex_248_img_0,ex_248_im_0_c_1
995,yes,two people; the one on the left has curly hair and the one on the right doesn't,ex_248_img_1,ex_248_im_1_c_1
996,yes,"first the cream, then the jam",ex_249_img_0,ex_249_im_0_c_0
997,no,"first the cream, then the jam",ex_249_img_1,ex_249_im_1_c_0
998,no,"first the jam, then the cream",ex_249_img_0,ex_249_im_0_c_1
999,yes,"first the jam, then the cream",ex_249_img_1,ex_249_im_1_c_1
1000,yes,more kisses than hugs,ex_250_img_0,ex_250_im_0_c_0
1001,no,more kisses than hugs,ex_250_img_1,ex_250_im_1_c_0
1002,no,more hugs than kisses,ex_250_img_0,ex_250_im_0_c_1
1003,yes,more hugs than kisses,ex_250_img_1,ex_250_im_1_c_1
1004,yes,an inflatable flamingo on a person,ex_251_img_0,ex_251_im_0_c_0
1005,no,an inflatable flamingo on a person,ex_251_img_1,ex_251_im_1_c_0
1006,no,a person on an inflatable flamingo,ex_251_img_0,ex_251_im_0_c_1
1007,yes,a person on an inflatable flamingo,ex_251_img_1,ex_251_im_1_c_1
1008,yes,a pink bird with a white beak,ex_252_img_0,ex_252_im_0_c_0
1009,no,a pink bird with a white beak,ex_252_img_1,ex_252_im_1_c_0
1010,no,a white bird with a pink beak,ex_252_img_0,ex_252_im_0_c_1
1011,yes,a white bird with a pink beak,ex_252_img_1,ex_252_im_1_c_1
1012,yes,a large pink inflatable flamingo along with some other lilos on the water including one that is mostly white,ex_253_img_0,ex_253_im_0_c_0
1013,no,a large pink inflatable flamingo along with some other lilos on the water including one that is mostly white,ex_253_img_1,ex_253_im_1_c_0
1014,no,a large white inflatable flamingo along with some other lilos on the water including one that is mostly pink,ex_253_img_0,ex_253_im_0_c_1
1015,yes,a large white inflatable flamingo along with some other lilos on the water including one that is mostly pink,ex_253_img_1,ex_253_im_1_c_1
1016,yes,there are more eyes in the image than there are on a typical human,ex_254_img_0,ex_254_im_0_c_0
1017,no,there are more eyes in the image than there are on a typical human,ex_254_img_1,ex_254_im_1_c_0
1018,no,there are more eyes on a typical human than there are in the image,ex_254_img_0,ex_254_im_0_c_1
1019,yes,there are more eyes on a typical human than there are in the image,ex_254_img_1,ex_254_im_1_c_1
1020,yes,"the confident doctor's stethoscope is around their neck, and their jacket is over their name tag",ex_255_img_0,ex_255_im_0_c_0
1021,no,"the confident doctor's stethoscope is around their neck, and their jacket is over their name tag",ex_255_img_1,ex_255_im_1_c_0
1022,no,"the confident doctor's stethoscope is around their neck, and their name tag is over their jacket",ex_255_img_0,ex_255_im_0_c_1
1023,yes,"the confident doctor's stethoscope is around their neck, and their name tag is over their jacket",ex_255_img_1,ex_255_im_1_c_1
1024,yes,few wind turbines and many clouds,ex_256_img_0,ex_256_im_0_c_0
1025,no,few wind turbines and many clouds,ex_256_img_1,ex_256_im_1_c_0
1026,no,few clouds and many wind turbines,ex_256_img_0,ex_256_im_0_c_1
