,answer,query,image_name,example_id
564,yes,Is this a photo of there are more computers than people?,ex_141_img_0,ex_141_im_0_c_0
565,no,Is this a photo of there are more computers than people?,ex_141_img_1,ex_141_im_1_c_0
566,no,Is this a photo of there are more people than computers?,ex_141_img_0,ex_141_im_0_c_1
567,yes,Is this a photo of there are more people than computers?,ex_141_img_1,ex_141_im_1_c_1
568,yes,Is this a photo of there is more wood than metal?,ex_142_img_0,ex_142_im_0_c_0
569,no,Is this a photo of there is more wood than metal?,ex_142_img_1,ex_142_im_1_c_0
570,no,Is this a photo of there is more metal than wood?,ex_142_img_0,ex_142_im_0_c_1
571,yes,Is this a photo of there is more metal than wood?,ex_142_img_1,ex_142_im_1_c_1
572,yes,Is this a photo of there are more hats than people?,ex_143_img_0,ex_143_im_0_c_0
573,no,Is this a photo of there are more hats than people?,ex_143_img_1,ex_143_im_1_c_0
574,no,Is this a photo of there are more people than hats?,ex_143_img_0,ex_143_im_0_c_1
575,yes,Is this a photo of there are more people than hats?,ex_143_img_1,ex_143_im_1_c_1
576,yes,Is this a photo of there are more people than stools?,ex_144_img_0,ex_144_im_0_c_0
577,no,Is this a photo of there are more people than stools?,ex_144_img_1,ex_144_im_1_c_0
578,no,Is this a photo of there are more stools than people?,ex_144_img_0,ex_144_im_0_c_1
579,yes,Is this a photo of there are more stools than people?,ex_144_img_1,ex_144_im_1_c_1
580,yes,Is this a photo of there is more red wine than white wine?,ex_145_img_0,ex_145_im_0_c_0
581,no,Is this a photo of there is more red wine than white wine?,ex_145_img_1,ex_145_im_1_c_0
582,no,Is this a photo of there is more white wine than red wine?,ex_145_img_0,ex_145_im_0_c_1
583,yes,Is this a photo of there is more white wine than red wine?,ex_145_img_1,ex_145_im_1_c_1
584,yes,Is this a photo of there's more milk than coffee?,ex_146_img_0,ex_146_im_0_c_0
585,no,Is this a photo of there's more milk than coffee?,ex_146_img_1,ex_146_im_1_c_0
586,no,Is this a photo of there's more coffee than milk?,ex_146_img_0,ex_146_im_0_c_1
587,yes,Is this a photo of there's more coffee than milk?,ex_146_img_1,ex_146_im_1_c_1
588,yes,Is this a photo of there's more cereal in the bowl than milk?,ex_147_img_0,ex_147_im_0_c_0
589,no,Is this a photo of there's more cereal in the bowl than milk?,ex_147_img_1,ex_147_im_1_c_0
590,no,Is this a photo of there's more milk in the bowl than cereal?,ex_147_img_0,ex_147_im_0_c_1
591,yes,Is this a photo of there's more milk in the bowl than cereal?,ex_147_img_1,ex_147_im_1_c_1
592,yes,Is this a photo of boat sail?,ex_148_img_0,ex_148_im_0_c_0
593,no,Is this a photo of boat sail?,ex_148_img_1,ex_148_im_1_c_0
594,no,Is this a photo of sail boat?,ex_148_img_0,ex_148_im_0_c_1
595,yes,Is this a photo of sail boat?,ex_148_img_1,ex_148_im_1_c_1
596,yes,Is this a photo of boat house?,ex_149_img_0,ex_149_im_0_c_0
597,no,Is this a photo of boat house?,ex_149_img_1,ex_149_im_1_c_0
598,no,Is this a photo of house boat?,ex_149_img_0,ex_149_im_0_c_1
599,yes,Is this a photo of house boat?,ex_149_img_1,ex_149_im_1_c_1
600,yes,Is this a photo of check a rip?,ex_150_img_0,ex_150_im_0_c_0
601,no,Is this a photo of check a rip?,ex_150_img_1,ex_150_im_1_c_0
602,no,Is this a photo of rip a check?,ex_150_img_0,ex_150_im_0_c_1
603,yes,Is this a photo of rip a check?,ex_150_img_1,ex_150_im_1_c_1
604,yes,Is this a photo of dress the display?,ex_151_img_0,ex_151_im_0_c_0
605,no,Is this a photo of dress the display?,ex_151_img_1,ex_151_im_1_c_0
606,no,Is this a photo of display the dress?,ex_151_img_0,ex_151_im_0_c_1
607,yes,Is this a photo of display the dress?,ex_151_img_1,ex_151_im_1_c_1
608,yes,Is this a photo of spoon holding honey?,ex_152_img_0,ex_152_im_0_c_0
609,no,Is this a photo of spoon holding honey?,ex_152_img_1,ex_152_im_1_c_0
610,no,Is this a photo of honey holding spoon?,ex_152_img_0,ex_152_im_0_c_1
611,yes,Is this a photo of honey holding spoon?,ex_152_img_1,ex_152_im_1_c_1
612,yes,Is this a photo of books holding up a person?,ex_153_img_0,ex_153_im_0_c_0
613,no,Is this a photo of books holding up a person?,ex_153_img_1,ex_153_im_1_c_0
614,no,Is this a photo of a person holding up books?,ex_153_img_0,ex_153_im_0_c_1
615,yes,Is this a photo of a person holding up books?,ex_153_img_1,ex_153_im_1_c_1
616,yes,Is this a photo of a dog is using a wheelchair next to a person?,ex_154_img_0,ex_154_im_0_c_0
617,no,Is this a photo of a dog is using a wheelchair next to a person?,ex_154_img_1,ex_154_im_1_c_0
618,no,Is this a photo of a person is using a wheelchair next to a dog?,ex_154_img_0,ex_154_im_0_c_1
619,yes,Is this a photo of a person is using a wheelchair next to a dog?,ex_154_img_1,ex_154_im_1_c_1
620,yes,Is this a photo of some plants surrounding a lightbulb?,ex_155_img_0,ex_155_im_0_c_0
621,no,Is this a photo of some plants surrounding a lightbulb?,ex_155_img_1,ex_155_im_1_c_0
622,no,Is this a photo of a lightbulb surrounding some plants?,ex_155_img_0,ex_155_im_0_c_1
623,yes,Is this a photo of a lightbulb surrounding some plants?,ex_155_img_1,ex_155_im_1_c_1
624,yes,Is this a photo of a more lightly-colored dog is holding a toy next to a black dog?,ex_156_img_0,ex_156_im_0_c_0
625,no,Is this a photo of a more lightly-colored dog is holding a toy next to a black dog?,ex_156_img_1,ex_156_im_1_c_0
626,no,Is this a photo of a black dog is holding a toy next to a more lightly-colored dog?,ex_156_img_0,ex_156_im_0_c_1
627,yes,Is this a photo of a black dog is holding a toy next to a more lightly-colored dog?,ex_156_img_1,ex_156_im_1_c_1
628,yes,Is this a photo of the flowers are taller than the people?,ex_157_img_0,ex_157_im_0_c_0
629,no,Is this a photo of the flowers are taller than the people?,ex_157_img_1,ex_157_im_1_c_0
630,no,Is this a photo of the people are taller than the flowers?,ex_157_img_0,ex_157_im_0_c_1
631,yes,Is this a photo of the people are taller than the flowers?,ex_157_img_1,ex_157_im_1_c_1
632,yes,Is this a photo of there's a human in a stroller next to a dog?,ex_158_img_0,ex_158_im_0_c_0
633,no,Is this a photo of there's a human in a stroller next to a dog?,ex_158_img_1,ex_158_im_1_c_0
634,no,Is this a photo of there's a dog in a stroller next to a human?,ex_158_img_0,ex_158_im_0_c_1
635,yes,Is this a photo of there's a dog in a stroller next to a human?,ex_158_img_1,ex_158_im_1_c_1
636,yes,Is this a photo of a person is casting a shadow beside a ball?,ex_159_img_0,ex_159_im_0_c_0
637,no,Is this a photo of a person is casting a shadow beside a ball?,ex_159_img_1,ex_159_im_1_c_0
638,no,Is this a photo of a ball is casting a shadow beside a person?,ex_159_img_0,ex_159_im_0_c_1
639,yes,Is this a photo of a ball is casting a shadow beside a person?,ex_159_img_1,ex_159_im_1_c_1
640,yes,Is this a photo of its tail is shorter than its body?,ex_160_img_0,ex_160_im_0_c_0
641,no,Is this a photo of its tail is shorter than its body?,ex_160_img_1,ex_160_im_1_c_0
642,no,Is this a photo of its body is shorter than its tail?,ex_160_img_0,ex_160_im_0_c_1
643,yes,Is this a photo of its body is shorter than its tail?,ex_160_img_1,ex_160_im_1_c_1
644,yes,Is this a photo of the child is throwing the adult the ball?,ex_161_img_0,ex_161_im_0_c_0
645,no,Is this a photo of the child is throwing the adult the ball?,ex_161_img_1,ex_161_im_1_c_0
646,no,Is this a photo of the adult is throwing the child the ball?,ex_161_img_0,ex_161_im_0_c_1
647,yes,Is this a photo of the adult is throwing the child the ball?,ex_161_img_1,ex_161_im_1_c_1
648,yes,Is this a photo of a person underneath lights?,ex_162_img_0,ex_162_im_0_c_0
649,no,Is this a photo of a person underneath lights?,ex_162_img_1,ex_162_im_1_c_0
650,no,Is this a photo of lights underneath a person?,ex_162_img_0,ex_162_im_0_c_1
651,yes,Is this a photo of lights underneath a person?,ex_162_img_1,ex_162_im_1_c_1
652,yes,Is this a photo of some green on the ball?,ex_163_img_0,ex_163_im_0_c_0
653,no,Is this a photo of some green on the ball?,ex_163_img_1,ex_163_im_1_c_0
654,no,Is this a photo of the ball on some green?,ex_163_img_0,ex_163_im_0_c_1
655,yes,Is this a photo of the ball on some green?,ex_163_img_1,ex_163_im_1_c_1
656,yes,Is this a photo of mind in the clouds?,ex_164_img_0,ex_164_im_0_c_0
657,no,Is this a photo of mind in the clouds?,ex_164_img_1,ex_164_im_1_c_0
658,no,Is this a photo of clouds in the mind?,ex_164_img_0,ex_164_im_0_c_1
659,yes,Is this a photo of clouds in the mind?,ex_164_img_1,ex_164_im_1_c_1
660,yes,Is this a photo of there's a phone on a map?,ex_165_img_0,ex_165_im_0_c_0
661,no,Is this a photo of there's a phone on a map?,ex_165_img_1,ex_165_im_1_c_0
662,no,Is this a photo of there's a map on a phone?,ex_165_img_0,ex_165_im_0_c_1
663,yes,Is this a photo of there's a map on a phone?,ex_165_img_1,ex_165_im_1_c_1
664,yes,Is this a photo of a person on a rock next to a dog?,ex_166_img_0,ex_166_im_0_c_0
665,no,Is this a photo of a person on a rock next to a dog?,ex_166_img_1,ex_166_im_1_c_0
666,no,Is this a photo of a dog on a rock next to a person?,ex_166_img_0,ex_166_im_0_c_1
667,yes,Is this a photo of a dog on a rock next to a person?,ex_166_img_1,ex_166_im_1_c_1
668,yes,Is this a photo of an adult is flexing beside a child?,ex_167_img_0,ex_167_im_0_c_0
669,no,Is this a photo of an adult is flexing beside a child?,ex_167_img_1,ex_167_im_1_c_0
670,no,Is this a photo of a child is flexing beside an adult?,ex_167_img_0,ex_167_im_0_c_1
671,yes,Is this a photo of a child is flexing beside an adult?,ex_167_img_1,ex_167_im_1_c_1
672,yes,Is this a photo of the person is looking at the dog?,ex_168_img_0,ex_168_im_0_c_0
673,no,Is this a photo of the person is looking at the dog?,ex_168_img_1,ex_168_im_1_c_0
674,no,Is this a photo of the dog is looking at the person?,ex_168_img_0,ex_168_im_0_c_1
675,yes,Is this a photo of the dog is looking at the person?,ex_168_img_1,ex_168_im_1_c_1
676,yes,Is this a photo of a cat is underneath a red blanket?,ex_169_img_0,ex_169_im_0_c_0
677,no,Is this a photo of a cat is underneath a red blanket?,ex_169_img_1,ex_169_im_1_c_0
678,no,Is this a photo of a red blanket is underneath a cat?,ex_169_img_0,ex_169_im_0_c_1
679,yes,Is this a photo of a red blanket is underneath a cat?,ex_169_img_1,ex_169_im_1_c_1
680,yes,Is this a photo of the person is bigger than the house?,ex_170_img_0,ex_170_im_0_c_0
681,no,Is this a photo of the person is bigger than the house?,ex_170_img_1,ex_170_im_1_c_0
682,no,Is this a photo of the house is bigger than the person?,ex_170_img_0,ex_170_im_0_c_1
683,yes,Is this a photo of the house is bigger than the person?,ex_170_img_1,ex_170_im_1_c_1
684,yes,Is this a photo of the person is underneath the car?,ex_171_img_0,ex_171_im_0_c_0
685,no,Is this a photo of the person is underneath the car?,ex_171_img_1,ex_171_im_1_c_0
686,no,Is this a photo of the car is underneath the person?,ex_171_img_0,ex_171_im_0_c_1
687,yes,Is this a photo of the car is underneath the person?,ex_171_img_1,ex_171_im_1_c_1
688,yes,Is this a photo of the water is filled with plastic?,ex_172_img_0,ex_172_im_0_c_0
689,no,Is this a photo of the water is filled with plastic?,ex_172_img_1,ex_172_im_1_c_0
690,no,Is this a photo of the plastic is filled with water?,ex_172_img_0,ex_172_im_0_c_1
691,yes,Is this a photo of the plastic is filled with water?,ex_172_img_1,ex_172_im_1_c_1
692,yes,Is this a photo of an apple is on a target?,ex_173_img_0,ex_173_im_0_c_0
693,no,Is this a photo of an apple is on a target?,ex_173_img_1,ex_173_im_1_c_0
694,no,Is this a photo of a target is on an apple?,ex_173_img_0,ex_173_im_0_c_1
695,yes,Is this a photo of a target is on an apple?,ex_173_img_1,ex_173_im_1_c_1
696,yes,Is this a photo of plant made out of a light bulb?,ex_174_img_0,ex_174_im_0_c_0
697,no,Is this a photo of plant made out of a light bulb?,ex_174_img_1,ex_174_im_1_c_0
698,no,Is this a photo of light bulb made out of a plant?,ex_174_img_0,ex_174_im_0_c_1
699,yes,Is this a photo of light bulb made out of a plant?,ex_174_img_1,ex_174_im_1_c_1
700,yes,Is this a photo of parent pointing at child?,ex_175_img_0,ex_175_im_0_c_0
701,no,Is this a photo of parent pointing at child?,ex_175_img_1,ex_175_im_1_c_0
702,no,Is this a photo of child pointing at parent?,ex_175_img_0,ex_175_im_0_c_1
703,yes,Is this a photo of child pointing at parent?,ex_175_img_1,ex_175_im_1_c_1
704,yes,Is this a photo of the person reached the base before the ball?,ex_176_img_0,ex_176_im_0_c_0
705,no,Is this a photo of the person reached the base before the ball?,ex_176_img_1,ex_176_im_1_c_0
706,no,Is this a photo of the ball reached the base before the person?,ex_176_img_0,ex_176_im_0_c_1
707,yes,Is this a photo of the ball reached the base before the person?,ex_176_img_1,ex_176_im_1_c_1
708,yes,Is this a photo of ice being dumped on top of fish?,ex_177_img_0,ex_177_im_0_c_0
709,no,Is this a photo of ice being dumped on top of fish?,ex_177_img_1,ex_177_im_1_c_0
710,no,Is this a photo of fish being dumped on top of ice?,ex_177_img_0,ex_177_im_0_c_1
711,yes,Is this a photo of fish being dumped on top of ice?,ex_177_img_1,ex_177_im_1_c_1
712,yes,Is this a photo of an adult kisses a child?,ex_178_img_0,ex_178_im_0_c_0
713,no,Is this a photo of an adult kisses a child?,ex_178_img_1,ex_178_im_1_c_0
714,no,Is this a photo of a child kisses an adult?,ex_178_img_0,ex_178_im_0_c_1
715,yes,Is this a photo of a child kisses an adult?,ex_178_img_1,ex_178_im_1_c_1
716,yes,Is this a photo of there's a dog in a mask and a person beside it?,ex_179_img_0,ex_179_im_0_c_0
717,no,Is this a photo of there's a dog in a mask and a person beside it?,ex_179_img_1,ex_179_im_1_c_0
718,no,Is this a photo of there's a dog and a person in a mask beside it?,ex_179_img_0,ex_179_im_0_c_1
719,yes,Is this a photo of there's a dog and a person in a mask beside it?,ex_179_img_1,ex_179_im_1_c_1
720,yes,Is this a photo of the baby on the phone is next to an adult?,ex_180_img_0,ex_180_im_0_c_0
721,no,Is this a photo of the baby on the phone is next to an adult?,ex_180_img_1,ex_180_im_1_c_0
722,no,Is this a photo of the baby is next to an adult on the phone?,ex_180_img_0,ex_180_im_0_c_1
723,yes,Is this a photo of the baby is next to an adult on the phone?,ex_180_img_1,ex_180_im_1_c_1
724,yes,Is this a photo of the person on the left has their arms up and the person on the right has their arms down?,ex_181_img_0,ex_181_im_0_c_0
725,no,Is this a photo of the person on the left has their arms up and the person on the right has their arms down?,ex_181_img_1,ex_181_im_1_c_0
726,no,Is this a photo of the person on the right has their arms up and the person on the left has their arms down?,ex_181_img_0,ex_181_im_0_c_1
727,yes,Is this a photo of the person on the right has their arms up and the person on the left has their arms down?,ex_181_img_1,ex_181_im_1_c_1
728,yes,Is this a photo of the person on the left is holding the phone and the person on the right is staring at it?,ex_182_img_0,ex_182_im_0_c_0
729,no,Is this a photo of the person on the left is holding the phone and the person on the right is staring at it?,ex_182_img_1,ex_182_im_1_c_0
730,no,Is this a photo of the person on the right is holding the phone and the person on the left is staring at it?,ex_182_img_0,ex_182_im_0_c_1
731,yes,Is this a photo of the person on the right is holding the phone and the person on the left is staring at it?,ex_182_img_1,ex_182_im_1_c_1
732,yes,Is this a photo of the orange on the left is moldy while the orange on the right is fresh?,ex_183_img_0,ex_183_im_0_c_0
733,no,Is this a photo of the orange on the left is moldy while the orange on the right is fresh?,ex_183_img_1,ex_183_im_1_c_0
734,no,Is this a photo of the orange on the right is moldy while the orange on the left is fresh?,ex_183_img_0,ex_183_im_0_c_1
735,yes,Is this a photo of the orange on the right is moldy while the orange on the left is fresh?,ex_183_img_1,ex_183_im_1_c_1
736,yes,Is this a photo of a pink scoop of ice cream on top and a blue scoop on bottom?,ex_184_img_0,ex_184_im_0_c_0
737,no,Is this a photo of a pink scoop of ice cream on top and a blue scoop on bottom?,ex_184_img_1,ex_184_im_1_c_0
738,no,Is this a photo of a pink scoop of ice cream on bottom and a blue scoop on top?,ex_184_img_0,ex_184_im_0_c_1
739,yes,Is this a photo of a pink scoop of ice cream on bottom and a blue scoop on top?,ex_184_img_1,ex_184_im_1_c_1
740,yes,Is this a photo of the glasses on the right are fuller than the glasses on the left?,ex_185_img_0,ex_185_im_0_c_0
741,no,Is this a photo of the glasses on the right are fuller than the glasses on the left?,ex_185_img_1,ex_185_im_1_c_0
742,no,Is this a photo of the glasses on the left are fuller than the glasses on the right?,ex_185_img_0,ex_185_im_0_c_1
743,yes,Is this a photo of the glasses on the left are fuller than the glasses on the right?,ex_185_img_1,ex_185_im_1_c_1
744,yes,Is this a photo of the person on the left is blowing bubbles and the person on the right is watching?,ex_186_img_0,ex_186_im_0_c_0
745,no,Is this a photo of the person on the left is blowing bubbles and the person on the right is watching?,ex_186_img_1,ex_186_im_1_c_0
746,no,Is this a photo of the person on the right is blowing bubbles and the person on the left is watching?,ex_186_img_0,ex_186_im_0_c_1
747,yes,Is this a photo of the person on the right is blowing bubbles and the person on the left is watching?,ex_186_img_1,ex_186_im_1_c_1
748,yes,Is this a photo of there's more foam on the left than on the right?,ex_187_img_0,ex_187_im_0_c_0
749,no,Is this a photo of there's more foam on the left than on the right?,ex_187_img_1,ex_187_im_1_c_0
750,no,Is this a photo of there's more foam on the right than on the left?,ex_187_img_0,ex_187_im_0_c_1
751,yes,Is this a photo of there's more foam on the right than on the left?,ex_187_img_1,ex_187_im_1_c_1
752,yes,Is this a photo of a fish is jumping from left to right?,ex_188_img_0,ex_188_im_0_c_0
753,no,Is this a photo of a fish is jumping from left to right?,ex_188_img_1,ex_188_im_1_c_0
754,no,Is this a photo of a fish is jumping from right to left?,ex_188_img_0,ex_188_im_0_c_1
755,yes,Is this a photo of a fish is jumping from right to left?,ex_188_img_1,ex_188_im_1_c_1
756,yes,Is this a photo of they worked out then they drank water?,ex_189_img_0,ex_189_im_0_c_0
757,no,Is this a photo of they worked out then they drank water?,ex_189_img_1,ex_189_im_1_c_0
758,no,Is this a photo of they drank water then they worked out?,ex_189_img_0,ex_189_im_0_c_1
759,yes,Is this a photo of they drank water then they worked out?,ex_189_img_1,ex_189_im_1_c_1
760,yes,Is this a photo of the shrimp are peeled then the shrimp are cooked?,ex_190_img_0,ex_190_im_0_c_0
761,no,Is this a photo of the shrimp are peeled then the shrimp are cooked?,ex_190_img_1,ex_190_im_1_c_0
762,no,Is this a photo of the shrimp are cooked then the shrimp are peeled?,ex_190_img_0,ex_190_im_0_c_1
763,yes,Is this a photo of the shrimp are cooked then the shrimp are peeled?,ex_190_img_1,ex_190_im_1_c_1
764,yes,Is this a photo of the coffee is poured before it is ground?,ex_191_img_0,ex_191_im_0_c_0
765,no,Is this a photo of the coffee is poured before it is ground?,ex_191_img_1,ex_191_im_1_c_0
766,no,Is this a photo of it is ground before the coffee is poured?,ex_191_img_0,ex_191_im_0_c_1
767,yes,Is this a photo of it is ground before the coffee is poured?,ex_191_img_1,ex_191_im_1_c_1
768,yes,Is this a photo of the potato is washed and then it is cut?,ex_192_img_0,ex_192_im_0_c_0
769,no,Is this a photo of the potato is washed and then it is cut?,ex_192_img_1,ex_192_im_1_c_0
770,no,Is this a photo of the potato is cut and then it is washed?,ex_192_img_0,ex_192_im_0_c_1
771,yes,Is this a photo of the potato is cut and then it is washed?,ex_192_img_1,ex_192_im_1_c_1
772,yes,Is this a photo of the banana is peeled then it is sliced?,ex_193_img_0,ex_193_im_0_c_0
773,no,Is this a photo of the banana is peeled then it is sliced?,ex_193_img_1,ex_193_im_1_c_0
774,no,Is this a photo of the banana is sliced then it is peeled?,ex_193_img_0,ex_193_im_0_c_1
775,yes,Is this a photo of the banana is sliced then it is peeled?,ex_193_img_1,ex_193_im_1_c_1
776,yes,Is this a photo of the dog is swimming and the person is standing?,ex_194_img_0,ex_194_im_0_c_0
777,no,Is this a photo of the dog is swimming and the person is standing?,ex_194_img_1,ex_194_im_1_c_0
778,no,Is this a photo of the dog is standing and the person is swimming?,ex_194_img_0,ex_194_im_0_c_1
779,yes,Is this a photo of the dog is standing and the person is swimming?,ex_194_img_1,ex_194_im_1_c_1
780,yes,Is this a photo of the person is jumping while the cat is sitting?,ex_195_img_0,ex_195_im_0_c_0
781,no,Is this a photo of the person is jumping while the cat is sitting?,ex_195_img_1,ex_195_im_1_c_0
782,no,Is this a photo of the person is sitting while the cat is jumping?,ex_195_img_0,ex_195_im_0_c_1
783,yes,Is this a photo of the person is sitting while the cat is jumping?,ex_195_img_1,ex_195_im_1_c_1
784,yes,Is this a photo of a cat is lying down and a person is stretching?,ex_196_img_0,ex_196_im_0_c_0
785,no,Is this a photo of a cat is lying down and a person is stretching?,ex_196_img_1,ex_196_im_1_c_0
786,no,Is this a photo of a cat is stretching and a person is lying down?,ex_196_img_0,ex_196_im_0_c_1
787,yes,Is this a photo of a cat is stretching and a person is lying down?,ex_196_img_1,ex_196_im_1_c_1
788,yes,Is this a photo of some people are standing but more are sitting?,ex_197_img_0,ex_197_im_0_c_0
789,no,Is this a photo of some people are standing but more are sitting?,ex_197_img_1,ex_197_im_1_c_0
790,no,Is this a photo of some people are sitting but more are standing?,ex_197_img_0,ex_197_im_0_c_1
791,yes,Is this a photo of some people are sitting but more are standing?,ex_197_img_1,ex_197_im_1_c_1
792,yes,Is this a photo of The kid throws the pancake and the adult sees it?,ex_198_img_0,ex_198_im_0_c_0
793,no,Is this a photo of The kid throws the pancake and the adult sees it?,ex_198_img_1,ex_198_im_1_c_0
794,no,Is this a photo of The kids see the pancake and the adult throws it?,ex_198_img_0,ex_198_im_0_c_1
795,yes,Is this a photo of The kids see the pancake and the adult throws it?,ex_198_img_1,ex_198_im_1_c_1
796,yes,Is this a photo of painting gray walls white?,ex_199_img_0,ex_199_im_0_c_0
797,no,Is this a photo of painting gray walls white?,ex_199_img_1,ex_199_im_1_c_0
798,no,Is this a photo of painting white walls gray?,ex_199_img_0,ex_199_im_0_c_1
799,yes,Is this a photo of painting white walls gray?,ex_199_img_1,ex_199_im_1_c_1
800,yes,Is this a photo of a shorter person wearing blue standing next to a taller person?,ex_200_img_0,ex_200_im_0_c_0
801,no,Is this a photo of a shorter person wearing blue standing next to a taller person?,ex_200_img_1,ex_200_im_1_c_0
802,no,Is this a photo of a taller person wearing blue standing next to a shorter person?,ex_200_img_0,ex_200_im_0_c_1
803,yes,Is this a photo of a taller person wearing blue standing next to a shorter person?,ex_200_img_1,ex_200_im_1_c_1
804,yes,Is this a photo of a person wearing a bear mask in blue on the left hand side of a person wearing a panda mask with glasses in pink?,ex_201_img_0,ex_201_im_0_c_0
805,no,Is this a photo of a person wearing a bear mask in blue on the left hand side of a person wearing a panda mask with glasses in pink?,ex_201_img_1,ex_201_im_1_c_0
806,no,Is this a photo of a person wearing a panda mask with glasses in blue on the left hand side of a person wearing a bear mask in pink?,ex_201_img_0,ex_201_im_0_c_1
807,yes,Is this a photo of a person wearing a panda mask with glasses in blue on the left hand side of a person wearing a bear mask in pink?,ex_201_img_1,ex_201_im_1_c_1
808,yes,Is this a photo of a car containing many a box?,ex_202_img_0,ex_202_im_0_c_0
809,no,Is this a photo of a car containing many a box?,ex_202_img_1,ex_202_im_1_c_0
810,no,Is this a photo of a box containing many a car?,ex_202_img_0,ex_202_im_0_c_1
811,yes,Is this a photo of a box containing many a car?,ex_202_img_1,ex_202_im_1_c_1
812,yes,Is this a photo of left is red and right is blue?,ex_203_img_0,ex_203_im_0_c_0
813,no,Is this a photo of left is red and right is blue?,ex_203_img_1,ex_203_im_1_c_0
814,no,Is this a photo of left is blue and right is red?,ex_203_img_0,ex_203_im_0_c_1
815,yes,Is this a photo of left is blue and right is red?,ex_203_img_1,ex_203_im_1_c_1
816,yes,"Is this a photo of many a table tennis racket, just one ball?",ex_204_img_0,ex_204_im_0_c_0
817,no,"Is this a photo of many a table tennis racket, just one ball?",ex_204_img_1,ex_204_im_1_c_0
818,no,"Is this a photo of just one table tennis racket, many a ball?",ex_204_img_0,ex_204_im_0_c_1
819,yes,"Is this a photo of just one table tennis racket, many a ball?",ex_204_img_1,ex_204_im_1_c_1
820,yes,"Is this a photo of four lions, no tigers?",ex_205_img_0,ex_205_im_0_c_0
821,no,"Is this a photo of four lions, no tigers?",ex_205_img_1,ex_205_im_1_c_0
822,no,"Is this a photo of no lions, four tigers?",ex_205_img_0,ex_205_im_0_c_1
823,yes,"Is this a photo of no lions, four tigers?",ex_205_img_1,ex_205_im_1_c_1
824,yes,Is this a photo of a small spherical object is heavier than a big spherical object?,ex_206_img_0,ex_206_im_0_c_0
825,no,Is this a photo of a small spherical object is heavier than a big spherical object?,ex_206_img_1,ex_206_im_1_c_0
826,no,Is this a photo of a big spherical object is heavier than a small spherical object?,ex_206_img_0,ex_206_im_0_c_1
827,yes,Is this a photo of a big spherical object is heavier than a small spherical object?,ex_206_img_1,ex_206_im_1_c_1
828,yes,Is this a photo of an older person blocking a younger person?,ex_207_img_0,ex_207_im_0_c_0
829,no,Is this a photo of an older person blocking a younger person?,ex_207_img_1,ex_207_im_1_c_0
830,no,Is this a photo of a younger person blocking an older person?,ex_207_img_0,ex_207_im_0_c_1
831,yes,Is this a photo of a younger person blocking an older person?,ex_207_img_1,ex_207_im_1_c_1
832,yes,Is this a photo of white land and black water?,ex_208_img_0,ex_208_im_0_c_0
833,no,Is this a photo of white land and black water?,ex_208_img_1,ex_208_im_1_c_0
834,no,Is this a photo of black land and white water?,ex_208_img_0,ex_208_im_0_c_1
835,yes,Is this a photo of black land and white water?,ex_208_img_1,ex_208_im_1_c_1
836,yes,Is this a photo of the cube is smaller than the shape whose lateral faces meet at a vertex?,ex_209_img_0,ex_209_im_0_c_0
837,no,Is this a photo of the cube is smaller than the shape whose lateral faces meet at a vertex?,ex_209_img_1,ex_209_im_1_c_0
838,no,Is this a photo of the shape whose lateral faces meet at a vertex is smaller than the cube?,ex_209_img_0,ex_209_im_0_c_1
839,yes,Is this a photo of the shape whose lateral faces meet at a vertex is smaller than the cube?,ex_209_img_1,ex_209_im_1_c_1
840,yes,Is this a photo of more bicycles than cars?,ex_210_img_0,ex_210_im_0_c_0
841,no,Is this a photo of more bicycles than cars?,ex_210_img_1,ex_210_im_1_c_0
842,no,Is this a photo of more cars than bicycles?,ex_210_img_0,ex_210_im_0_c_1
843,yes,Is this a photo of more cars than bicycles?,ex_210_img_1,ex_210_im_1_c_1
844,yes,Is this a photo of there are more apples than pears?,ex_211_img_0,ex_211_im_0_c_0
845,no,Is this a photo of there are more apples than pears?,ex_211_img_1,ex_211_im_1_c_0
846,no,Is this a photo of there are more pears than apples?,ex_211_img_0,ex_211_im_0_c_1
847,yes,Is this a photo of there are more pears than apples?,ex_211_img_1,ex_211_im_1_c_1
848,yes,Is this a photo of there is more love than hate?,ex_212_img_0,ex_212_im_0_c_0
849,no,Is this a photo of there is more love than hate?,ex_212_img_1,ex_212_im_1_c_0
850,no,Is this a photo of there is more hate than love?,ex_212_img_0,ex_212_im_0_c_1
851,yes,Is this a photo of there is more hate than love?,ex_212_img_1,ex_212_im_1_c_1
852,yes,Is this a photo of more water than oil?,ex_213_img_0,ex_213_im_0_c_0
853,no,Is this a photo of more water than oil?,ex_213_img_1,ex_213_im_1_c_0
854,no,Is this a photo of more oil than water?,ex_213_img_0,ex_213_im_0_c_1
855,yes,Is this a photo of more oil than water?,ex_213_img_1,ex_213_im_1_c_1
856,yes,Is this a photo of a person cries while another person wearing jewelry above their shoulders consoles?,ex_214_img_0,ex_214_im_0_c_0
857,no,Is this a photo of a person cries while another person wearing jewelry above their shoulders consoles?,ex_214_img_1,ex_214_im_1_c_0
858,no,Is this a photo of a person consoles while another person wearing jewelry above their shoulders cries?,ex_214_img_0,ex_214_im_0_c_1
