,answer,query,image_name,example_id
606,no,How likely is display the dress?,ex_151_img_0,ex_151_im_0_c_1
607,yes,How likely is display the dress?,ex_151_img_1,ex_151_im_1_c_1
608,yes,How likely is spoon holding honey?,ex_152_img_0,ex_152_im_0_c_0
609,no,How likely is spoon holding honey?,ex_152_img_1,ex_152_im_1_c_0
610,no,How likely is honey holding spoon?,ex_152_img_0,ex_152_im_0_c_1
611,yes,How likely is honey holding spoon?,ex_152_img_1,ex_152_im_1_c_1
612,yes,How likely is books holding up a person?,ex_153_img_0,ex_153_im_0_c_0
613,no,How likely is books holding up a person?,ex_153_img_1,ex_153_im_1_c_0
614,no,How likely is a person holding up books?,ex_153_img_0,ex_153_im_0_c_1
615,yes,How likely is a person holding up books?,ex_153_img_1,ex_153_im_1_c_1
616,yes,How likely is a dog is using a wheelchair next to a person?,ex_154_img_0,ex_154_im_0_c_0
617,no,How likely is a dog is using a wheelchair next to a person?,ex_154_img_1,ex_154_im_1_c_0
618,no,How likely is a person is using a wheelchair next to a dog?,ex_154_img_0,ex_154_im_0_c_1
619,yes,How likely is a person is using a wheelchair next to a dog?,ex_154_img_1,ex_154_im_1_c_1
620,yes,How likely is some plants surrounding a lightbulb?,ex_155_img_0,ex_155_im_0_c_0
621,no,How likely is some plants surrounding a lightbulb?,ex_155_img_1,ex_155_im_1_c_0
622,no,How likely is a lightbulb surrounding some plants?,ex_155_img_0,ex_155_im_0_c_1
623,yes,How likely is a lightbulb surrounding some plants?,ex_155_img_1,ex_155_im_1_c_1
624,yes,How likely is a more lightly-colored dog is holding a toy next to a black dog?,ex_156_img_0,ex_156_im_0_c_0
625,no,How likely is a more lightly-colored dog is holding a toy next to a black dog?,ex_156_img_1,ex_156_im_1_c_0
626,no,How likely is a black dog is holding a toy next to a more lightly-colored dog?,ex_156_img_0,ex_156_im_0_c_1
627,yes,How likely is a black dog is holding a toy next to a more lightly-colored dog?,ex_156_img_1,ex_156_im_1_c_1
628,yes,How likely is the flowers are taller than the people?,ex_157_img_0,ex_157_im_0_c_0
629,no,How likely is the flowers are taller than the people?,ex_157_img_1,ex_157_im_1_c_0
630,no,How likely is the people are taller than the flowers?,ex_157_img_0,ex_157_im_0_c_1
631,yes,How likely is the people are taller than the flowers?,ex_157_img_1,ex_157_im_1_c_1
632,yes,How likely is there's a human in a stroller next to a dog?,ex_158_img_0,ex_158_im_0_c_0
633,no,How likely is there's a human in a stroller next to a dog?,ex_158_img_1,ex_158_im_1_c_0
634,no,How likely is there's a dog in a stroller next to a human?,ex_158_img_0,ex_158_im_0_c_1
635,yes,How likely is there's a dog in a stroller next to a human?,ex_158_img_1,ex_158_im_1_c_1
636,yes,How likely is a person is casting a shadow beside a ball?,ex_159_img_0,ex_159_im_0_c_0
637,no,How likely is a person is casting a shadow beside a ball?,ex_159_img_1,ex_159_im_1_c_0
638,no,How likely is a ball is casting a shadow beside a person?,ex_159_img_0,ex_159_im_0_c_1
639,yes,How likely is a ball is casting a shadow beside a person?,ex_159_img_1,ex_159_im_1_c_1
640,yes,How likely is its tail is shorter than its body?,ex_160_img_0,ex_160_im_0_c_0
641,no,How likely is its tail is shorter than its body?,ex_160_img_1,ex_160_im_1_c_0
642,no,How likely is its body is shorter than its tail?,ex_160_img_0,ex_160_im_0_c_1
643,yes,How likely is its body is shorter than its tail?,ex_160_img_1,ex_160_im_1_c_1
644,yes,How likely is the child is throwing the adult the ball?,ex_161_img_0,ex_161_im_0_c_0
645,no,How likely is the child is throwing the adult the ball?,ex_161_img_1,ex_161_im_1_c_0
646,no,How likely is the adult is throwing the child the ball?,ex_161_img_0,ex_161_im_0_c_1
647,yes,How likely is the adult is throwing the child the ball?,ex_161_img_1,ex_161_im_1_c_1
648,yes,How likely is a person underneath lights?,ex_162_img_0,ex_162_im_0_c_0
649,no,How likely is a person underneath lights?,ex_162_img_1,ex_162_im_1_c_0
650,no,How likely is lights underneath a person?,ex_162_img_0,ex_162_im_0_c_1
651,yes,How likely is lights underneath a person?,ex_162_img_1,ex_162_im_1_c_1
652,yes,How likely is some green on the ball?,ex_163_img_0,ex_163_im_0_c_0
653,no,How likely is some green on the ball?,ex_163_img_1,ex_163_im_1_c_0
654,no,How likely is the ball on some green?,ex_163_img_0,ex_163_im_0_c_1
655,yes,How likely is the ball on some green?,ex_163_img_1,ex_163_im_1_c_1
656,yes,How likely is mind in the clouds?,ex_164_img_0,ex_164_im_0_c_0
657,no,How likely is mind in the clouds?,ex_164_img_1,ex_164_im_1_c_0
658,no,How likely is clouds in the mind?,ex_164_img_0,ex_164_im_0_c_1
659,yes,How likely is clouds in the mind?,ex_164_img_1,ex_164_im_1_c_1
660,yes,How likely is there's a phone on a map?,ex_165_img_0,ex_165_im_0_c_0
661,no,How likely is there's a phone on a map?,ex_165_img_1,ex_165_im_1_c_0
662,no,How likely is there's a map on a phone?,ex_165_img_0,ex_165_im_0_c_1
663,yes,How likely is there's a map on a phone?,ex_165_img_1,ex_165_im_1_c_1
664,yes,How likely is a person on a rock next to a dog?,ex_166_img_0,ex_166_im_0_c_0
665,no,How likely is a person on a rock next to a dog?,ex_166_img_1,ex_166_im_1_c_0
666,no,How likely is a dog on a rock next to a person?,ex_166_img_0,ex_166_im_0_c_1
667,yes,How likely is a dog on a rock next to a person?,ex_166_img_1,ex_166_im_1_c_1
668,yes,How likely is an adult is flexing beside a child?,ex_167_img_0,ex_167_im_0_c_0
669,no,How likely is an adult is flexing beside a child?,ex_167_img_1,ex_167_im_1_c_0
670,no,How likely is a child is flexing beside an adult?,ex_167_img_0,ex_167_im_0_c_1
671,yes,How likely is a child is flexing beside an adult?,ex_167_img_1,ex_167_im_1_c_1
672,yes,How likely is the person is looking at the dog?,ex_168_img_0,ex_168_im_0_c_0
673,no,How likely is the person is looking at the dog?,ex_168_img_1,ex_168_im_1_c_0
674,no,How likely is the dog is looking at the person?,ex_168_img_0,ex_168_im_0_c_1
675,yes,How likely is the dog is looking at the person?,ex_168_img_1,ex_168_im_1_c_1
676,yes,How likely is a cat is underneath a red blanket?,ex_169_img_0,ex_169_im_0_c_0
677,no,How likely is a cat is underneath a red blanket?,ex_169_img_1,ex_169_im_1_c_0
678,no,How likely is a red blanket is underneath a cat?,ex_169_img_0,ex_169_im_0_c_1
679,yes,How likely is a red blanket is underneath a cat?,ex_169_img_1,ex_169_im_1_c_1
680,yes,How likely is the person is bigger than the house?,ex_170_img_0,ex_170_im_0_c_0
681,no,How likely is the person is bigger than the house?,ex_170_img_1,ex_170_im_1_c_0
682,no,How likely is the house is bigger than the person?,ex_170_img_0,ex_170_im_0_c_1
683,yes,How likely is the house is bigger than the person?,ex_170_img_1,ex_170_im_1_c_1
684,yes,How likely is the person is underneath the car?,ex_171_img_0,ex_171_im_0_c_0
685,no,How likely is the person is underneath the car?,ex_171_img_1,ex_171_im_1_c_0
686,no,How likely is the car is underneath the person?,ex_171_img_0,ex_171_im_0_c_1
687,yes,How likely is the car is underneath the person?,ex_171_img_1,ex_171_im_1_c_1
688,yes,How likely is the water is filled with plastic?,ex_172_img_0,ex_172_im_0_c_0
689,no,How likely is the water is filled with plastic?,ex_172_img_1,ex_172_im_1_c_0
690,no,How likely is the plastic is filled with water?,ex_172_img_0,ex_172_im_0_c_1
691,yes,How likely is the plastic is filled with water?,ex_172_img_1,ex_172_im_1_c_1
692,yes,How likely is an apple is on a target?,ex_173_img_0,ex_173_im_0_c_0
693,no,How likely is an apple is on a target?,ex_173_img_1,ex_173_im_1_c_0
694,no,How likely is a target is on an apple?,ex_173_img_0,ex_173_im_0_c_1
695,yes,How likely is a target is on an apple?,ex_173_img_1,ex_173_im_1_c_1
696,yes,How likely is plant made out of a light bulb?,ex_174_img_0,ex_174_im_0_c_0
697,no,How likely is plant made out of a light bulb?,ex_174_img_1,ex_174_im_1_c_0
698,no,How likely is light bulb made out of a plant?,ex_174_img_0,ex_174_im_0_c_1
699,yes,How likely is light bulb made out of a plant?,ex_174_img_1,ex_174_im_1_c_1
700,yes,How likely is parent pointing at child?,ex_175_img_0,ex_175_im_0_c_0
701,no,How likely is parent pointing at child?,ex_175_img_1,ex_175_im_1_c_0
702,no,How likely is child pointing at parent?,ex_175_img_0,ex_175_im_0_c_1
703,yes,How likely is child pointing at parent?,ex_175_img_1,ex_175_im_1_c_1
704,yes,How likely is the person reached the base before the ball?,ex_176_img_0,ex_176_im_0_c_0
705,no,How likely is the person reached the base before the ball?,ex_176_img_1,ex_176_im_1_c_0
706,no,How likely is the ball reached the base before the person?,ex_176_img_0,ex_176_im_0_c_1
707,yes,How likely is the ball reached the base before the person?,ex_176_img_1,ex_176_im_1_c_1
708,yes,How likely is ice being dumped on top of fish?,ex_177_img_0,ex_177_im_0_c_0
709,no,How likely is ice being dumped on top of fish?,ex_177_img_1,ex_177_im_1_c_0
710,no,How likely is fish being dumped on top of ice?,ex_177_img_0,ex_177_im_0_c_1
711,yes,How likely is fish being dumped on top of ice?,ex_177_img_1,ex_177_im_1_c_1
712,yes,How likely is an adult kisses a child?,ex_178_img_0,ex_178_im_0_c_0
713,no,How likely is an adult kisses a child?,ex_178_img_1,ex_178_im_1_c_0
714,no,How likely is a child kisses an adult?,ex_178_img_0,ex_178_im_0_c_1
715,yes,How likely is a child kisses an adult?,ex_178_img_1,ex_178_im_1_c_1
716,yes,How likely is there's a dog in a mask and a person beside it?,ex_179_img_0,ex_179_im_0_c_0
717,no,How likely is there's a dog in a mask and a person beside it?,ex_179_img_1,ex_179_im_1_c_0
718,no,How likely is there's a dog and a person in a mask beside it?,ex_179_img_0,ex_179_im_0_c_1
719,yes,How likely is there's a dog and a person in a mask beside it?,ex_179_img_1,ex_179_im_1_c_1
720,yes,How likely is the baby on the phone is next to an adult?,ex_180_img_0,ex_180_im_0_c_0
721,no,How likely is the baby on the phone is next to an adult?,ex_180_img_1,ex_180_im_1_c_0
722,no,How likely is the baby is next to an adult on the phone?,ex_180_img_0,ex_180_im_0_c_1
723,yes,How likely is the baby is next to an adult on the phone?,ex_180_img_1,ex_180_im_1_c_1
724,yes,How likely is the person on the left has their arms up and the person on the right has their arms down?,ex_181_img_0,ex_181_im_0_c_0
725,no,How likely is the person on the left has their arms up and the person on the right has their arms down?,ex_181_img_1,ex_181_im_1_c_0
726,no,How likely is the person on the right has their arms up and the person on the left has their arms down?,ex_181_img_0,ex_181_im_0_c_1
727,yes,How likely is the person on the right has their arms up and the person on the left has their arms down?,ex_181_img_1,ex_181_im_1_c_1
728,yes,How likely is the person on the left is holding the phone and the person on the right is staring at it?,ex_182_img_0,ex_182_im_0_c_0
729,no,How likely is the person on the left is holding the phone and the person on the right is staring at it?,ex_182_img_1,ex_182_im_1_c_0
730,no,How likely is the person on the right is holding the phone and the person on the left is staring at it?,ex_182_img_0,ex_182_im_0_c_1
731,yes,How likely is the person on the right is holding the phone and the person on the left is staring at it?,ex_182_img_1,ex_182_im_1_c_1
732,yes,How likely is the orange on the left is moldy while the orange on the right is fresh?,ex_183_img_0,ex_183_im_0_c_0
733,no,How likely is the orange on the left is moldy while the orange on the right is fresh?,ex_183_img_1,ex_183_im_1_c_0
734,no,How likely is the orange on the right is moldy while the orange on the left is fresh?,ex_183_img_0,ex_183_im_0_c_1
735,yes,How likely is the orange on the right is moldy while the orange on the left is fresh?,ex_183_img_1,ex_183_im_1_c_1
736,yes,How likely is a pink scoop of ice cream on top and a blue scoop on bottom?,ex_184_img_0,ex_184_im_0_c_0
737,no,How likely is a pink scoop of ice cream on top and a blue scoop on bottom?,ex_184_img_1,ex_184_im_1_c_0
738,no,How likely is a pink scoop of ice cream on bottom and a blue scoop on top?,ex_184_img_0,ex_184_im_0_c_1
739,yes,How likely is a pink scoop of ice cream on bottom and a blue scoop on top?,ex_184_img_1,ex_184_im_1_c_1
740,yes,How likely is the glasses on the right are fuller than the glasses on the left?,ex_185_img_0,ex_185_im_0_c_0
741,no,How likely is the glasses on the right are fuller than the glasses on the left?,ex_185_img_1,ex_185_im_1_c_0
742,no,How likely is the glasses on the left are fuller than the glasses on the right?,ex_185_img_0,ex_185_im_0_c_1
743,yes,How likely is the glasses on the left are fuller than the glasses on the right?,ex_185_img_1,ex_185_im_1_c_1
744,yes,How likely is the person on the left is blowing bubbles and the person on the right is watching?,ex_186_img_0,ex_186_im_0_c_0
745,no,How likely is the person on the left is blowing bubbles and the person on the right is watching?,ex_186_img_1,ex_186_im_1_c_0
746,no,How likely is the person on the right is blowing bubbles and the person on the left is watching?,ex_186_img_0,ex_186_im_0_c_1
747,yes,How likely is the person on the right is blowing bubbles and the person on the left is watching?,ex_186_img_1,ex_186_im_1_c_1
748,yes,How likely is there's more foam on the left than on the right?,ex_187_img_0,ex_187_im_0_c_0
749,no,How likely is there's more foam on the left than on the right?,ex_187_img_1,ex_187_im_1_c_0
750,no,How likely is there's more foam on the right than on the left?,ex_187_img_0,ex_187_im_0_c_1
751,yes,How likely is there's more foam on the right than on the left?,ex_187_img_1,ex_187_im_1_c_1
752,yes,How likely is a fish is jumping from left to right?,ex_188_img_0,ex_188_im_0_c_0
753,no,How likely is a fish is jumping from left to right?,ex_188_img_1,ex_188_im_1_c_0
754,no,How likely is a fish is jumping from right to left?,ex_188_img_0,ex_188_im_0_c_1
755,yes,How likely is a fish is jumping from right to left?,ex_188_img_1,ex_188_im_1_c_1
756,yes,How likely is they worked out then they drank water?,ex_189_img_0,ex_189_im_0_c_0
757,no,How likely is they worked out then they drank water?,ex_189_img_1,ex_189_im_1_c_0
758,no,How likely is they drank water then they worked out?,ex_189_img_0,ex_189_im_0_c_1
759,yes,How likely is they drank water then they worked out?,ex_189_img_1,ex_189_im_1_c_1
760,yes,How likely is the shrimp are peeled then the shrimp are cooked?,ex_190_img_0,ex_190_im_0_c_0
761,no,How likely is the shrimp are peeled then the shrimp are cooked?,ex_190_img_1,ex_190_im_1_c_0
762,no,How likely is the shrimp are cooked then the shrimp are peeled?,ex_190_img_0,ex_190_im_0_c_1
763,yes,How likely is the shrimp are cooked then the shrimp are peeled?,ex_190_img_1,ex_190_im_1_c_1
764,yes,How likely is the coffee is poured before it is ground?,ex_191_img_0,ex_191_im_0_c_0
765,no,How likely is the coffee is poured before it is ground?,ex_191_img_1,ex_191_im_1_c_0
766,no,How likely is it is ground before the coffee is poured?,ex_191_img_0,ex_191_im_0_c_1
767,yes,How likely is it is ground before the coffee is poured?,ex_191_img_1,ex_191_im_1_c_1
768,yes,How likely is the potato is washed and then it is cut?,ex_192_img_0,ex_192_im_0_c_0
769,no,How likely is the potato is washed and then it is cut?,ex_192_img_1,ex_192_im_1_c_0
770,no,How likely is the potato is cut and then it is washed?,ex_192_img_0,ex_192_im_0_c_1
771,yes,How likely is the potato is cut and then it is washed?,ex_192_img_1,ex_192_im_1_c_1
772,yes,How likely is the banana is peeled then it is sliced?,ex_193_img_0,ex_193_im_0_c_0
773,no,How likely is the banana is peeled then it is sliced?,ex_193_img_1,ex_193_im_1_c_0
774,no,How likely is the banana is sliced then it is peeled?,ex_193_img_0,ex_193_im_0_c_1
775,yes,How likely is the banana is sliced then it is peeled?,ex_193_img_1,ex_193_im_1_c_1
776,yes,How likely is the dog is swimming and the person is standing?,ex_194_img_0,ex_194_im_0_c_0
777,no,How likely is the dog is swimming and the person is standing?,ex_194_img_1,ex_194_im_1_c_0
778,no,How likely is the dog is standing and the person is swimming?,ex_194_img_0,ex_194_im_0_c_1
779,yes,How likely is the dog is standing and the person is swimming?,ex_194_img_1,ex_194_im_1_c_1
780,yes,How likely is the person is jumping while the cat is sitting?,ex_195_img_0,ex_195_im_0_c_0
781,no,How likely is the person is jumping while the cat is sitting?,ex_195_img_1,ex_195_im_1_c_0
782,no,How likely is the person is sitting while the cat is jumping?,ex_195_img_0,ex_195_im_0_c_1
783,yes,How likely is the person is sitting while the cat is jumping?,ex_195_img_1,ex_195_im_1_c_1
784,yes,How likely is a cat is lying down and a person is stretching?,ex_196_img_0,ex_196_im_0_c_0
785,no,How likely is a cat is lying down and a person is stretching?,ex_196_img_1,ex_196_im_1_c_0
786,no,How likely is a cat is stretching and a person is lying down?,ex_196_img_0,ex_196_im_0_c_1
787,yes,How likely is a cat is stretching and a person is lying down?,ex_196_img_1,ex_196_im_1_c_1
788,yes,How likely is some people are standing but more are sitting?,ex_197_img_0,ex_197_im_0_c_0
789,no,How likely is some people are standing but more are sitting?,ex_197_img_1,ex_197_im_1_c_0
790,no,How likely is some people are sitting but more are standing?,ex_197_img_0,ex_197_im_0_c_1
791,yes,How likely is some people are sitting but more are standing?,ex_197_img_1,ex_197_im_1_c_1
792,yes,How likely is The kid throws the pancake and the adult sees it?,ex_198_img_0,ex_198_im_0_c_0
793,no,How likely is The kid throws the pancake and the adult sees it?,ex_198_img_1,ex_198_im_1_c_0
794,no,How likely is The kids see the pancake and the adult throws it?,ex_198_img_0,ex_198_im_0_c_1
795,yes,How likely is The kids see the pancake and the adult throws it?,ex_198_img_1,ex_198_im_1_c_1
796,yes,How likely is painting gray walls white?,ex_199_img_0,ex_199_im_0_c_0
797,no,How likely is painting gray walls white?,ex_199_img_1,ex_199_im_1_c_0
798,no,How likely is painting white walls gray?,ex_199_img_0,ex_199_im_0_c_1
799,yes,How likely is painting white walls gray?,ex_199_img_1,ex_199_im_1_c_1
800,yes,How likely is a shorter person wearing blue standing next to a taller person?,ex_200_img_0,ex_200_im_0_c_0
801,no,How likely is a shorter person wearing blue standing next to a taller person?,ex_200_img_1,ex_200_im_1_c_0
802,no,How likely is a taller person wearing blue standing next to a shorter person?,ex_200_img_0,ex_200_im_0_c_1
803,yes,How likely is a taller person wearing blue standing next to a shorter person?,ex_200_img_1,ex_200_im_1_c_1
804,yes,How likely is a person wearing a bear mask in blue on the left hand side of a person wearing a panda mask with glasses in pink?,ex_201_img_0,ex_201_im_0_c_0
805,no,How likely is a person wearing a bear mask in blue on the left hand side of a person wearing a panda mask with glasses in pink?,ex_201_img_1,ex_201_im_1_c_0
806,no,How likely is a person wearing a panda mask with glasses in blue on the left hand side of a person wearing a bear mask in pink?,ex_201_img_0,ex_201_im_0_c_1
807,yes,How likely is a person wearing a panda mask with glasses in blue on the left hand side of a person wearing a bear mask in pink?,ex_201_img_1,ex_201_im_1_c_1
808,yes,How likely is a car containing many a box?,ex_202_img_0,ex_202_im_0_c_0
809,no,How likely is a car containing many a box?,ex_202_img_1,ex_202_im_1_c_0
810,no,How likely is a box containing many a car?,ex_202_img_0,ex_202_im_0_c_1
811,yes,How likely is a box containing many a car?,ex_202_img_1,ex_202_im_1_c_1
812,yes,How likely is left is red and right is blue?,ex_203_img_0,ex_203_im_0_c_0
813,no,How likely is left is red and right is blue?,ex_203_img_1,ex_203_im_1_c_0
814,no,How likely is left is blue and right is red?,ex_203_img_0,ex_203_im_0_c_1
815,yes,How likely is left is blue and right is red?,ex_203_img_1,ex_203_im_1_c_1
816,yes,"How likely is many a table tennis racket, just one ball?",ex_204_img_0,ex_204_im_0_c_0
817,no,"How likely is many a table tennis racket, just one ball?",ex_204_img_1,ex_204_im_1_c_0
818,no,"How likely is just one table tennis racket, many a ball?",ex_204_img_0,ex_204_im_0_c_1
819,yes,"How likely is just one table tennis racket, many a ball?",ex_204_img_1,ex_204_im_1_c_1
820,yes,"How likely is four lions, no tigers?",ex_205_img_0,ex_205_im_0_c_0
821,no,"How likely is four lions, no tigers?",ex_205_img_1,ex_205_im_1_c_0
822,no,"How likely is no lions, four tigers?",ex_205_img_0,ex_205_im_0_c_1
823,yes,"How likely is no lions, four tigers?",ex_205_img_1,ex_205_im_1_c_1
824,yes,How likely is a small spherical object is heavier than a big spherical object?,ex_206_img_0,ex_206_im_0_c_0
825,no,How likely is a small spherical object is heavier than a big spherical object?,ex_206_img_1,ex_206_im_1_c_0
826,no,How likely is a big spherical object is heavier than a small spherical object?,ex_206_img_0,ex_206_im_0_c_1
827,yes,How likely is a big spherical object is heavier than a small spherical object?,ex_206_img_1,ex_206_im_1_c_1
828,yes,How likely is an older person blocking a younger person?,ex_207_img_0,ex_207_im_0_c_0
829,no,How likely is an older person blocking a younger person?,ex_207_img_1,ex_207_im_1_c_0
830,no,How likely is a younger person blocking an older person?,ex_207_img_0,ex_207_im_0_c_1
831,yes,How likely is a younger person blocking an older person?,ex_207_img_1,ex_207_im_1_c_1
832,yes,How likely is white land and black water?,ex_208_img_0,ex_208_im_0_c_0
833,no,How likely is white land and black water?,ex_208_img_1,ex_208_im_1_c_0
834,no,How likely is black land and white water?,ex_208_img_0,ex_208_im_0_c_1
835,yes,How likely is black land and white water?,ex_208_img_1,ex_208_im_1_c_1
836,yes,How likely is the cube is smaller than the shape whose lateral faces meet at a vertex?,ex_209_img_0,ex_209_im_0_c_0
837,no,How likely is the cube is smaller than the shape whose lateral faces meet at a vertex?,ex_209_img_1,ex_209_im_1_c_0
838,no,How likely is the shape whose lateral faces meet at a vertex is smaller than the cube?,ex_209_img_0,ex_209_im_0_c_1
839,yes,How likely is the shape whose lateral faces meet at a vertex is smaller than the cube?,ex_209_img_1,ex_209_im_1_c_1
840,yes,How likely is more bicycles than cars?,ex_210_img_0,ex_210_im_0_c_0
841,no,How likely is more bicycles than cars?,ex_210_img_1,ex_210_im_1_c_0
842,no,How likely is more cars than bicycles?,ex_210_img_0,ex_210_im_0_c_1
843,yes,How likely is more cars than bicycles?,ex_210_img_1,ex_210_im_1_c_1
844,yes,How likely is there are more apples than pears?,ex_211_img_0,ex_211_im_0_c_0
845,no,How likely is there are more apples than pears?,ex_211_img_1,ex_211_im_1_c_0
846,no,How likely is there are more pears than apples?,ex_211_img_0,ex_211_im_0_c_1
847,yes,How likely is there are more pears than apples?,ex_211_img_1,ex_211_im_1_c_1
848,yes,How likely is there is more love than hate?,ex_212_img_0,ex_212_im_0_c_0
849,no,How likely is there is more love than hate?,ex_212_img_1,ex_212_im_1_c_0
850,no,How likely is there is more hate than love?,ex_212_img_0,ex_212_im_0_c_1
851,yes,How likely is there is more hate than love?,ex_212_img_1,ex_212_im_1_c_1
852,yes,How likely is more water than oil?,ex_213_img_0,ex_213_im_0_c_0
853,no,How likely is more water than oil?,ex_213_img_1,ex_213_im_1_c_0
854,no,How likely is more oil than water?,ex_213_img_0,ex_213_im_0_c_1
855,yes,How likely is more oil than water?,ex_213_img_1,ex_213_im_1_c_1
856,yes,How likely is a person cries while another person wearing jewelry above their shoulders consoles?,ex_214_img_0,ex_214_im_0_c_0
857,no,How likely is a person cries while another person wearing jewelry above their shoulders consoles?,ex_214_img_1,ex_214_im_1_c_0
858,no,How likely is a person consoles while another person wearing jewelry above their shoulders cries?,ex_214_img_0,ex_214_im_0_c_1
859,yes,How likely is a person consoles while another person wearing jewelry above their shoulders cries?,ex_214_img_1,ex_214_im_1_c_1
860,yes,How likely is a person with long hair eating a meat-based product while a person with short hair snacks on some fries?,ex_215_img_0,ex_215_im_0_c_0
861,no,How likely is a person with long hair eating a meat-based product while a person with short hair snacks on some fries?,ex_215_img_1,ex_215_im_1_c_0
862,no,How likely is a person with short hair eating a meat-based product while a person with long hair snacks on some fries?,ex_215_img_0,ex_215_im_0_c_1
863,yes,How likely is a person with short hair eating a meat-based product while a person with long hair snacks on some fries?,ex_215_img_1,ex_215_im_1_c_1
864,yes,How likely is water below the boat?,ex_216_img_0,ex_216_im_0_c_0
865,no,How likely is water below the boat?,ex_216_img_1,ex_216_im_1_c_0
866,no,How likely is boat below the water?,ex_216_img_0,ex_216_im_0_c_1
867,yes,How likely is boat below the water?,ex_216_img_1,ex_216_im_1_c_1
868,yes,How likely is the one in front is faster than the other one?,ex_217_img_0,ex_217_im_0_c_0
869,no,How likely is the one in front is faster than the other one?,ex_217_img_1,ex_217_im_1_c_0
870,no,How likely is the other one is faster than the one in front?,ex_217_img_0,ex_217_im_0_c_1
871,yes,How likely is the other one is faster than the one in front?,ex_217_img_1,ex_217_im_1_c_1
872,yes,How likely is You can catch more flies with honey than you can with vinegar?,ex_218_img_0,ex_218_im_0_c_0
873,no,How likely is You can catch more flies with honey than you can with vinegar?,ex_218_img_1,ex_218_im_1_c_0
874,no,How likely is You can catch more flies with vinegar than you can with honey?,ex_218_img_0,ex_218_im_0_c_1
875,yes,How likely is You can catch more flies with vinegar than you can with honey?,ex_218_img_1,ex_218_im_1_c_1
876,yes,"How likely is It starts with ""A"" and ends with ""Z""?",ex_219_img_0,ex_219_im_0_c_0
877,no,"How likely is It starts with ""A"" and ends with ""Z""?",ex_219_img_1,ex_219_im_1_c_0
878,no,"How likely is It starts with ""Z"" and ends with ""A""?",ex_219_img_0,ex_219_im_0_c_1
879,yes,"How likely is It starts with ""Z"" and ends with ""A""?",ex_219_img_1,ex_219_im_1_c_1
880,yes,How likely is a shadow within the line?,ex_220_img_0,ex_220_im_0_c_0
881,no,How likely is a shadow within the line?,ex_220_img_1,ex_220_im_1_c_0
882,no,How likely is a line within the shadow?,ex_220_img_0,ex_220_im_0_c_1
883,yes,How likely is a line within the shadow?,ex_220_img_1,ex_220_im_1_c_1
884,yes,How likely is the brave in the face of fear?,ex_221_img_0,ex_221_im_0_c_0
885,no,How likely is the brave in the face of fear?,ex_221_img_1,ex_221_im_1_c_0
886,no,How likely is fear in the face of the brave?,ex_221_img_0,ex_221_im_0_c_1
887,yes,How likely is fear in the face of the brave?,ex_221_img_1,ex_221_im_1_c_1
888,yes,How likely is I need my strength back?,ex_222_img_0,ex_222_im_0_c_0
889,no,How likely is I need my strength back?,ex_222_img_1,ex_222_im_1_c_0
890,no,How likely is I need my back strength?,ex_222_img_0,ex_222_im_0_c_1
891,yes,How likely is I need my back strength?,ex_222_img_1,ex_222_im_1_c_1
892,yes,How likely is the one in the middle is taller than the ones on the side are?,ex_223_img_0,ex_223_im_0_c_0
893,no,How likely is the one in the middle is taller than the ones on the side are?,ex_223_img_1,ex_223_im_1_c_0
894,no,How likely is the ones on the side are taller than the one in the middle is?,ex_223_img_0,ex_223_im_0_c_1
895,yes,How likely is the ones on the side are taller than the one in the middle is?,ex_223_img_1,ex_223_im_1_c_1
896,yes,How likely is fish flying?,ex_224_img_0,ex_224_im_0_c_0
897,no,How likely is fish flying?,ex_224_img_1,ex_224_im_1_c_0
898,no,How likely is fly fishing?,ex_224_img_0,ex_224_im_0_c_1
899,yes,How likely is fly fishing?,ex_224_img_1,ex_224_im_1_c_1
900,yes,How likely is the red car is behind the blue car?,ex_225_img_0,ex_225_im_0_c_0
901,no,How likely is the red car is behind the blue car?,ex_225_img_1,ex_225_im_1_c_0
902,no,How likely is the blue car is behind the red car?,ex_225_img_0,ex_225_im_0_c_1
903,yes,How likely is the blue car is behind the red car?,ex_225_img_1,ex_225_im_1_c_1
904,yes,How likely is the driver wearing a shirt is in front of the other person wearing a sleeveless top?,ex_226_img_0,ex_226_im_0_c_0
905,no,How likely is the driver wearing a shirt is in front of the other person wearing a sleeveless top?,ex_226_img_1,ex_226_im_1_c_0
906,no,How likely is the driver wearing a sleeveless top is in front of the other person wearing a shirt?,ex_226_img_0,ex_226_im_0_c_1
907,yes,How likely is the driver wearing a sleeveless top is in front of the other person wearing a shirt?,ex_226_img_1,ex_226_im_1_c_1
908,yes,How likely is an object that rolls is on some wood?,ex_227_img_0,ex_227_im_0_c_0
909,no,How likely is an object that rolls is on some wood?,ex_227_img_1,ex_227_im_1_c_0
910,no,How likely is some wood is on an object that rolls?,ex_227_img_0,ex_227_im_0_c_1
911,yes,How likely is some wood is on an object that rolls?,ex_227_img_1,ex_227_im_1_c_1
912,yes,How likely is a cat viewing a human on a screen?,ex_228_img_0,ex_228_im_0_c_0
913,no,How likely is a cat viewing a human on a screen?,ex_228_img_1,ex_228_im_1_c_0
914,no,How likely is a human viewing a cat on a screen?,ex_228_img_0,ex_228_im_0_c_1
